%time,field.header.seq,field.header.stamp,field.header.frame_id,field.ns,field.id,field.type,field.action,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.scale.x,field.scale.y,field.scale.z,field.color.r,field.color.g,field.color.b,field.color.a,field.lifetime,field.frame_locked,field.points0.x,field.points0.y,field.points0.z,field.text,field.mesh_resource,field.mesh_use_embedded_materials
1555597505183248008,516,1555597505182904958,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0561243854463,0.0592322982848,0.401000022888,,,0
1555597505216607605,517,1555597505216214895,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0571346208453,0.0619884133339,0.402000010014,,,0
1555597505256684654,518,1555597505256155967,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0578606054187,0.062701523304,0.401000022888,,,0
1555597505286906288,519,1555597505286547899,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0499228201807,0.0677360221744,0.40000000596,,,0
1555597505324251971,520,1555597505323751926,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0543881691992,0.0713745951653,0.401000022888,,,0
1555597505361092883,521,1555597505360677957,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0519129782915,0.0750304684043,0.402000010014,,,0
1555597505392202440,522,1555597505391552925,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0465751960874,0.0748438239098,0.401000022888,,,0
1555597505432570709,523,1555597505432025909,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0412633828819,0.075522325933,0.40000000596,,,0
1555597505473698806,524,1555597505473195075,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0403974428773,0.075522325933,0.40000000596,,,0
1555597505520324074,525,1555597505519809007,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0377996116877,0.0798480436206,0.40000000596,,,0
1555597505567922364,526,1555597505567317962,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0362480655313,0.0793778151274,0.402000010014,,,0
1555597505611531678,527,1555597505610937118,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0336372442544,0.0793778151274,0.402000010014,,,0
1555597505653547770,528,1555597505653014898,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.033720921725,0.0804469063878,0.403000026941,,,0
1555597505700290108,529,1555597505699610948,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.031976044178,0.0795752704144,0.403000026941,,,0
1555597505740455573,530,1555597505739749908,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0311036072671,0.0795752704144,0.403000026941,,,0
1555597505799311770,531,1555597505798737049,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0293587315828,0.0804469063878,0.403000026941,,,0
1555597505850542116,532,1555597505850013017,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0276823733002,0.0797727257013,0.404000014067,,,0
1555597505894047000,533,1555597505893245935,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.025868980214,0.077832005918,0.403000026941,,,0
1555597505952397857,534,1555597505950272083,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0233093611896,0.0788989290595,0.404000014067,,,0
1555597506002806928,535,1555597506002077102,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.011909971945,0.0743454769254,0.403000026941,,,0
1555597506046889881,536,1555597506046370029,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.00578850554302,0.0750304684043,0.402000010014,,,0
1555597506101157682,537,1555597506100518941,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.00318559142761,0.0717305764556,0.403000026941,,,0
1555597506168794500,538,1555597506167951107,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00466635078192,0.0630142465234,0.403000026941,,,0
1555597506233860998,539,1555597506233273029,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00992554612458,0.056180242449,0.404000014067,,,0
1555597506276270141,540,1555597506275679111,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0125804180279,0.0493116416037,0.405000030994,,,0
1555597506321545373,541,1555597506321014881,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0143693452701,0.0467990338802,0.40600001812,,,0
1555597506385516434,542,1555597506384773969,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0161272119731,0.0441646687686,0.40600001812,,,0
1555597506443284530,543,1555597506442646026,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0163258221,0.0349302776158,0.411000013351,,,0
1555597506494214051,544,1555597506493591070,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0172155778855,0.0313745327294,0.411000013351,,,0
1555597506544980044,545,1555597506543581962,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0181493870914,0.0287775751203,0.412000030279,,,0
1555597506605282094,546,1555597506604620933,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0208251513541,0.0207576900721,0.412000030279,,,0
1555597506654635317,547,1555597506654122114,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0199816133827,0.013661980629,0.413000017405,,,0
1555597506698300082,548,1555597506697402000,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0200299955904,0.0101133640856,0.414000034332,,,0
1555597506754858134,549,1555597506754165887,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0200299955904,0.00653166742995,0.414000034332,,,0
1555597506817934356,550,1555597506817305088,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.017383126542,0.00295709585771,0.415000021458,,,0
1555597506876155820,551,1555597506875200033,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0200783759356,-0.00691636186093,0.415000021458,,,0
1555597506925019726,552,1555597506924439907,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0147586623207,-0.012361170724,0.417000025511,,,0
1555597506975368880,553,1555597506974608898,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0138891432434,-0.0178152676672,0.418000012636,,,0
1555597507028105587,554,1555597507027255058,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0121082207188,-0.0251077972353,0.419000029564,,,0
1555597507078367452,555,1555597507076951026,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0103186378255,-0.0260761193931,0.420000016689,,,0
1555597507148953281,556,1555597507148188114,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.010294069536,-0.0278265122324,0.419000029564,,,0
1555597507215249612,557,1555597507214550971,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.0102695012465,-0.0322804786265,0.418000012636,,,0
1555597507278839295,558,1555597507277861118,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00757284183055,-0.0359826609492,0.419000029564,,,0
1555597507326554984,559,1555597507326004981,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00304471282288,-0.0433357469738,0.420000016689,,,0
1555597507393333892,560,1555597507392544984,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00393512519076,-0.044033460319,0.418000012636,,,0
1555597507450858704,561,1555597507450210094,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00392571091652,-0.0457319431007,0.417000025511,,,0
1555597507510517946,562,1555597507509882926,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00392571091652,-0.0466338582337,0.417000025511,,,0
1555597507563649894,563,1555597507562946081,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00302296481095,-0.0475357696414,0.417000025511,,,0
1555597507615673051,564,1555597507614054918,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00211513438262,-0.047421772033,0.416000008583,,,0
1555597507677875957,565,1555597507677234888,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,-0.00121747283265,-0.0502415075898,0.417000025511,,,0
1555597507728292339,566,1555597507727297067,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.000588019145653,-0.0520453341305,0.417000025511,,,0
1555597507783388134,567,1555597507782665014,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.00149434001651,-0.05126606673,0.418000012636,,,0
1555597507832465743,568,1555597507829265117,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0123532703146,-0.0485538393259,0.418000012636,,,0
1555597507891498634,569,1555597507890824079,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0123828239739,-0.0495762377977,0.419000029564,,,0
1555597507939962480,570,1555597507939240932,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0141630917788,-0.0494579151273,0.418000012636,,,0
1555597508007804591,571,1555597508007258892,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0132898995653,-0.0504824742675,0.419000029564,,,0
1555597508071588021,572,1555597508070779085,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0141969751567,-0.0513887144625,0.419000029564,,,0
1555597508132384386,573,1555597508131468057,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0141630917788,-0.0503619909286,0.418000012636,,,0
1555597508196509020,574,1555597508195264101,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0141969751567,-0.0495762377977,0.419000029564,,,0
1555597508249009533,575,1555597508248425960,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0141630917788,-0.0503619909286,0.418000012636,,,0
1555597508296758335,576,1555597508295495033,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0150680029765,-0.0503619909286,0.418000012636,,,0
1555597508349940166,577,1555597508349320888,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0159729123116,-0.05126606673,0.418000012636,,,0
1555597508396322859,578,1555597508395585060,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0159729123116,-0.0494579151273,0.418000012636,,,0
1555597508444730304,579,1555597508444068908,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0159347001463,-0.0475357696414,0.417000025511,,,0
1555597508505316167,580,1555597508504544019,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0168374478817,-0.0457319431007,0.417000025511,,,0
1555597508554316861,581,1555597508553818941,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0194988120347,-0.0447225235403,0.416000008583,,,0
1555597508629525547,582,1555597508628905057,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0194988120347,-0.0429230220616,0.416000008583,,,0
1555597508698976364,583,1555597508698386907,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0222005546093,-0.0411235243082,0.416000008583,,,0
1555597508776260933,584,1555597508775013923,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0149598596618,-0.0419222563505,0.415000021458,,,0
1555597508841841420,585,1555597508840400934,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0294052045792,-0.0384242720902,0.416000008583,,,0
1555597508898271124,586,1555597508897042036,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0312813818455,-0.0376147292554,0.417000025511,,,0
1555597508964143103,587,1555597508963452100,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0321841277182,-0.034007076174,0.417000025511,,,0
1555597509041538650,588,1555597509040910005,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0330075286329,-0.0267275255173,0.416000008583,,,0
1555597509092145982,589,1555597509091000080,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0329281836748,-0.0221753437072,0.415000021458,,,0
1555597509168529743,590,1555597509167862892,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0337450951338,-0.0158539395779,0.414000034332,,,0
1555597509236478456,591,1555597509235171079,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0353659130633,-0.0104307578877,0.412000030279,,,0
1555597509289910893,592,1555597509288739919,/camera_color_optical_frame,marker,0,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0,0,0.0380416810513,-0.00686636427417,0.412000030279,,,0
